movieId,tmdbId,overview,poster_path,genres,popularity
728,32513.0,"In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.",/fkPm7MQhn3YqcRDM9qFDKNHiw7D.jpg,Comedy|Romance,2.1872
729,40651.0,"Jakob arrives at the Institute Benjamenta (run by brother and sister Johannes and Lisa Benjamenta) to learn to become a servant. With seven other men, he studies under Lisa: absurd lessons of movement, drawing circles, and servility. He asks for a better room. No other students arrive and none leave for employment. Johannes is unhappy, imperious, and detached from the school's operation. Lisa is beautiful, at first tightly controlled, then on the verge of breakdown. There's a whiff of incest. Jakob is drawn to Lisa, and perhaps she to him. As winter sets in, she becomes catatonic. Things get worse; Johannes notes that all this has happened since Jakob came. Is there any cause and effect?",/sbAYYXZNY6iofJa1EfylnR9MrkC.jpg,Drama,3.293
731,36915.0,"A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened.",/yUWVNHA3dVc1CmxNIcXZWqbqWc8.jpg,Drama|Mystery|Thriller,0.7934
732,40507.0,"The Rebels rule the streets of Gary, Indiana. They shoot storekeeper Marvin Bookman for giving the police information about a drive-by shooting they committed. Marvin’s son, former NFL star and Rebel founder John returns to be with his father and, with a little help from some friends, to destroy the gang his way.",/uirrsTZmoPmscHZdyWz4tiXVqHE.jpg,Action|Drama|Crime|Thriller,2.6352
733,9802.0,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down.",/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,Action|Adventure|Thriller,6.0893
734,25697.0,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.",/zL9RbLQrhTyi60ZeXjc8hEIaTxf.jpg,Comedy,2.5376
735,21588.0,"Cemetery watchman, Francesco Dellamorte, is tasked with dispatching the recently deceased when they rise from their graves.",/cI5AV3jCuxmoQp0N7Z16SI2b7Xk.jpg,Comedy|Horror,3.9913
736,664.0,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",/d4ie3f6QTvNw40V770Uzo87SDZn.jpg,Action|Adventure|Drama,4.8212
737,11867.0,"A sexy nightclub owner, Barb Wire moonlights as a mercenary in Steel Harbor, one of the last free zones in the now fascist United States. When scientist Cora Devonshire wanders into Barb's establishment, she gets roped into a top-secret government plot involving biological weapons. Soon Barb is reunited with her old flame Axel Hood, who is now Cora's husband and a guerrilla fighter, resulting in plenty of tense action.",/jW5TLptY7PL1Mllq1g1uMjwXLXT.jpg,Science Fiction|Action|Adventure,1.6699
738,47119.0,A self-centered man (Gérard Depardieu) with many diversions occasionally visits his 4-year-old son (Antoine Pialat) and the boy's mother (Géraldine Pailhas).,/5JUEy8sDkzKp0Ok2G5KW2TCqYF4.jpg,Drama,2.3393
739,314352.0,"Christine and her friend Linda live together and get on very well - except when it comes to men. While Christine is still mourning her ex-boyfriend, Linda takes things like sex and relationships rather casually. Barbara, the third in the group, is completely different: she has been in steady hands for seven years and still believes in the one great love.",/mIhqYGCfc2rIyJMQRDYdecQC1S8.jpg,Comedy,3.1912
741,9323.0,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",/9gC88zYUBARRSThcG93MvW14sqx.jpg,Action|Animation|Science Fiction,7.2709
742,10280.0,"An obese lawyer finds himself growing ""Thinner"" when an old Romani man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the old man to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",/nXqHqsQXA0jJpCaUsyre1Yw18oV.jpg,Fantasy|Horror,5.6064
743,10535.0,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",/yoegp9XEG4YCbJJKR0wvm0BGYpG.jpg,Comedy|Action,4.3393
744,124613.0,"Amir is an illegal Pakistani immigrant smuggled into England in the 1960's to work, to send money to his family and perhaps even bring them over with him. A skilled laborer, he is forced to do unskilled work like shoveling sheep dung and processing wool. He lives in a boarding house with nearly a dozen other men, under the supervision of Hussein Shah. He befriends a young student, Sakib, who dreams of being a writer. Their existence is punctuated by secret movies, a visiting prostitute, fear of detection and deportation, and the gangster-like smuggler who comes by for his take every week. The household is shaken up by the arrival of a white girl, Shah's girlfriend, and the sense of femininity and family she brings.",/hzPSO1tehGTkqtJjc79ONicQnfJ.jpg,Comedy|Drama,3.3099
745,532.0,"Wallace's whirlwind romance with the proprietor of the local wool shop puts his head in a spin, and Gromit is framed for sheep-rustling in a fiendish criminal plot.",/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg,Family|Animation|Comedy,2.5345
746,26744.0,"Lawyer Joe Morse wants to consolidate all the small-time numbers racket operators into one big powerful operation. But his elder brother Leo is one of these small-time operators who wants to stay that way, preferring not to deal with the gangsters who dominate the big-time.",/x33LVKf4yWdjMeczJkzE5sIw4VG.jpg,Crime|Drama,2.9556
747,16299.0,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",/uR0EPkE66y2DU21NOZAu6xtfpQL.jpg,Comedy|Family,5.5131
748,10547.0,"Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.",/3051CM0SZfZJ3oOJG8P0YERQl1w.jpg,Science Fiction|Thriller|Horror,3.8276
749,245268.0,An Australian blowhard raises two orphaned children as his own in the years leading up to WWII.,/vkduflNPvXr2NegyqV3OhOtxrnr.jpg,Action|Comedy|Drama|War,2.9797
750,935.0,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop it.",/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,Comedy|War,3.7334
751,55613.0,The mountain-village passions of a German widow and her sons unfold in the style of a 1920s expressionist movie.,/qolQ7M5hpbBwcvpMpfeSMyU64rs.jpg,Comedy|Drama|Fantasy,5.8448
752,215107.0,"Vermont is for Lovers is an independently produced docudrama released in 1992, starring George Thrush and Marya Cohn and shot on location Tunbridge, Vermont. The film concerns a couple visiting Vermont in order to be married, and interviewing local residents on the subject of marriage. Largely improvised and using non-professional actors, the film was shown at various film festivals including the Melbourne International Film Festival and the Hawaii International Film Festival. The movie was not very well-received by the national press, with the New York Times calling it, “vaguely amiable.” While the Washington Post review commented that the film was an “all-too-easy target for ridicule,” it also mentioned one of the film’s high points: “In one scene, a typically droll Vermont resident (playing himself) sums up his state’s fabled coolness to strangers by suggesting that a sign be placed at the state line, reading ‘Welcome to Vermont. Now Leave.’”",/dBiufr6Xow23YvQjSRGgd0xAvu5.jpg,Comedy|Documentary,0.0503
753,41007.0,"For 16 years Miss Bentley has been spending April at an elegant hillside villa on Lake Como. This year, 1937, her London society artist father has recently died and the only other English-speaking guests are brash Americans. Then Major Wilshaw arrives. He suggests they meet for cocktails and Miss Bentley stands him up -- not even thinking about it -- as she helps the new nanny of an Italian family settle in. Miss Beaumont, a tall, young American who has dropped out of finishing school in Switzerland, is bored and finds some amusement in flirting with the major, whose libido is awakened for the first time since before the great war. And Miss Bentley now finds more about the major to admire than his ears.",/cgoiGvNffe4tZC33x6RIQQiKIp9.jpg,Comedy|Drama|Romance,0.4374
754,35645.0,"Two teen girls, one from the city, one from the country, try to find the hidden gold of Bear Mountain learning about friendship, loyalty and courage on the way.",/6USWKkOjS40KY19Q0gPEelEiDhc.jpg,Drama|Adventure|Family|Mystery,3.1779
755,110465.0,"During the British Raj, the orphan of a British soldier poses as a Hindu and is torn between his loyalty to a Buddhist mystic and aiding the English secret service.",/naUTqET84gVJcn0e1AnA3eL05t1.jpg,Adventure|Drama|Family,2.9165
756,255546.0,"A biography of the Portuguese-born Brazilian singer Carmen Miranda, whose most distinctive feature was her tutti-frutti hat. From her arrival in the US as the ""Brazilian Bombshell"" to her Broadway career and Hollywood stardom in the 1940s.",/aYYFx5SDQmhTwZnYxSA3r5xlAir.jpg,Documentary,3.8251
757,40751.0,"Ouyang Feng is a heartbroken and cynical man who spends his days in the desert, connecting expert swordsmen with those seeking revenge and willing to pay for it. Throughout five seasons in exile, Ouyang spins tales of his clients' unrequited loves and unusual acts of bravery.",/ciyEwAbvoMHPP3281cgSnfslu43.jpg,Drama|Action,1.7735
758,275096.0,"In the yard of an Iranian village school stands in the shade of a tree a large stoneware jar from which all the pupils drink fresh water. On an unfortunate day, the jar starts leaking. The schoolmaster tries hard to get a new one but in vain. The only solution is to have it fixed...",/rupg2QX2BAVlwbD6zMWxZa3kIO5.jpg,,0.1213
759,85778.0,A film about the work of the artist most famous for her monuments such as the Vietnam Memorial Wall and the Civil Rights Fountain Memorial.,/fqYvHdWNV84yF7zPV3ENHOZ2Jow.jpg,Documentary,0.0777
760,11101.0,"A German Platoon is explored through the brutal fighting of the Battle of Stalingrad. After half of their number is wiped out and they're placed under the command of a sadistic captain, the platoon lieutenant leads his men to desert. The platoon members attempt escape from the city, now surrounded by the Soviet Army.",/rB78VDAOK94KJWp9ofgE3GSQEor.jpg,Drama|History|War,7.9242
761,9826.0,The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,/8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg,Adventure|Action,1.3952
762,9879.0,"Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",/4zMy6R7acotCmGoDk4sjzRtDwKn.jpg,Comedy|Crime|Drama,6.6922
763,63564.0,"It is 1977, Dublin rocks to the music of Thin Lizzy and the world is stunned by the death of Elvis Presley. Frankie, caught between acne and adulthood, has just completed his final exams in school. Convinced he will fail, he survives the summer organising a beach party, having lustful thoughts about two girls he believes are unobtainable and fending off the advances from a visiting American family friend, all whilst coping with his oddball family.",/pSdzsYKg1wpmYpflD1ZEq5Cf9rd.jpg,Drama|Comedy,2.0595
764,22621.0,"Victor is a cook who works in a greasy roadside restaurant owned by his mother, Dolly. It's just the two of them, a waitress named Delores, and a heavy drinking regular, Leo. But things change when Callie, a beautiful college dropout, shows up as a new waitress and steals Victor's heart. But Victor is too shy to do anything about it, and too self-consciously overweight to dream of winning Callie away.",/xo2KsY7hOHDqpgYlDStL56zmgaq.jpg,Drama|Romance,3.1373
765,7095.0,"Born with a rare condition that makes him age four times faster than normal, ten-year-old Jack Powell looks like a forty-year-old man. After years of homeschooling, he enters public school for the first time, eager to make friends and live like any other kid—only to discover that growing up too fast means learning some of life’s hardest lessons early.",/9W6UI8UQ4YdLCAaPFd0lcKJ1tX4.jpg,Comedy|Family|Drama,4.6575
766,26890.0,"Based on the true story of Valerie Solanas who was a 1960s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but he continued to ignore her. So she shot him. This is Valerie's story.",/eF4iTAjunicLQyc6AdF7JNwSBOC.jpg,Drama,0.6072
767,46732.0,"Based on the novel by Truman Capote, this often-witty coming-of-age drama looks at a young man growing up with an unusual family in the Deep South in the 1940s. Becoming an orphan in 1935, Collin moves to his dad's cousins Verena and Dolly. Verena is a rich, bossy businesswoman. Dolly, Collin and the maid revolt, moving to a tree house.",/pcdi92LC26RW3zm97SwF3NXYTUr.jpg,Comedy|Drama|Family,3.6669
768,124633.0,"This tale takes place in a bar. The Spanish Alonso and his blind mother run this place. Bay, who is Alonso's friend live here too. This story tells something about Alonso and Bay and the ""American Dream"".",/xtJfxmlIe3iRFFTP4TNFRwacVz.jpg,Drama,5.3824
769,581579.0,"Following the life of Marlene Dietrich through her films (including home movies) and interviews with family, friends, co-workers, acquaintances, and presumed lovers. From the cabaret scene in 1920's Berlin, silent films in Germany, her triumph in _The Blue Angel_ in 1930 (for which her screen test is included in this film), to Hollywood with Josef von Sternberg. The highest paid female star of her time, the luster dimmed by 1935. and in the later part of the decade she might be the most valuable actress in the world but also the most unemployable. But with _Destry Rides Again_ Marlene became a sex symbol who could play comedy and the most remarkable comeback in Hollywood was a reality. She was one of the most active entertainers of the allied troops during WW II. After the war movies were infrequent, but a new career on the stage continued for another 20 years, until she retired into seclusion for the last decade of her life.",/faHxYNlQ7RGDtqmaNBpFf0HKozg.jpg,Documentary,0.314
771,202425.0,A young man with dreams of pursuing a career in music moves form his small village to  the capital. Along the way he falls head over heels for a woman - the same woman his boss is also pursuing for his own reasons.,/aWU6bdzk1vqmGhMTKixafxIEeBW.jpg,Music|Romance,0.1176
772,196940.0,"The boisterous and cheerful lives of the residents of Cameroon are barely dented by incursions of supernatural power in this humor-filled rendition of traditional folk tales in modern guise. In the story, a cheerfully naughty girl crosses paths with a witch who has the power to satisfy her curiosity about men by changing her into a young man. She then becomes one of the boy suitors for the amorous attentions of a policeman's daughter. Some of the men have unusual names and even odder magical gifts: one of them has the ability to make a man's genitals disappear when he shakes hands with him.",/399VYKyl8sBpz3MEDunsyfgAl1z.jpg,Comedy,0.161
773,77771.0,"Mory, a cowherd, and Anta, a university student, try to make money in order to go to Paris and leave their boring past behind.",/kcBYKHyg9GcQqa6DWq0AuQDhtPI.jpg,Drama|Romance,2.269
774,181083.0,"In pre-colonial times a peddler crossing the savanna discovers a child lying unconscious in the bush. When the boy comes to, he is mute and cannot explain who he is. The peddler leaves him with a family in the nearest village. After a search for his parents, the family adopts him, giving him the name Wend Kuuni (God's Gift) and a loving sister with whom he bonds. Wend Kuuni regains his speech only after witnessing a tragic event that prompts him to reveal his own painful history.",/7t0xjFUqy4T9gcM9lKYle8tTIq3.jpg,Drama,1.2544
775,41225.0,"Anthology film from three European directors based on stories by Edgar Allan Poe: a cruel countess haunted by a ghostly horse, a sadistic young man haunted by his double, and an alcoholic actor haunted by the Devil.",/9HmCwfPG7URPSXSrmEAFN65VoWE.jpg,Horror|Mystery|Drama,4.0995
776,188589.0,"Gena is an average woman who is torn between her current boyfriend's desire to marry her and start a family, and the unexpected arrival of an old boyfriend wanting to pick up where they left off. To further complicate matters, she might be pregnant herself. In the mist of this unsettled personal life, Gena leaves her two men to attend a baby shower party for a girl friend and talks with the various female attendees all of whom are facing their own ticking biological clocks.",/fFazehXwOoYhHITyNCi5GDRrWQa.jpg,Romance|Comedy|Drama,1.339
777,87190.0,"Union soldiers in search of food descend on the farm of a Confederate family and decide to stay until one in their ranks' wounds have healed. While the war weary Union captain falls for the mother of the family - whose husband is off fighting for the rebels - her son plots revenge on the dirty, double-dealing Yankees.",/yhzCZwkiFYrOrvmMlz14HnV0cM5.jpg,Western|Drama|War|History,1.3369
778,627.0,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends --Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind as Begbie and Sick Boy come knocking.",/1jUC02qsqS2NxBMFarbIhcQtazV.jpg,Drama|Crime,4.9743
779,32872.0,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",/ndbW89bKquf5gMXgncY2fCkrIa.jpg,Comedy|Romance,3.6671
780,602.0,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived. Its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances.",/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,Action|Adventure|Science Fiction,7.2909
781,14553.0,"Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",/5ugxnyVmBK952bwOcE4M0szNimx.jpg,Drama|Romance,7.7357
782,9566.0,"When the San Francisco Giants pay center-fielder, Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan, Gil Renard.  When Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory—not even murder.",/lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg,Thriller|Action|Drama,5.099
783,10545.0,"Isolated bell-ringer Quasimodo wishes to leave Notre Dame tower against the wishes of Judge Claude Frollo, his stern guardian and Paris' strait-laced Minister of Justice. His first venture to the outside world finds him Esmeralda, a kind-hearted and fearless Romani woman who openly stands up to Frollo's tyranny.",/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,Drama|Animation|Family,9.5448
784,9894.0,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",/YJt9l3RdrRohI95btQKPXwpdii.jpg,Comedy|Drama|Thriller,5.1862
785,11543.0,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naive hit the circuit intent on settling an old score with Big Ern.",/8AFJ0Mk7D5JZZxmT4NXKIKSclqp.jpg,Comedy,9.0832
786,9268.0,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.,/uu2gBpFElDfxTI6BI9bT4pZ4kvw.jpg,Action|Mystery|Thriller,6.0476
787,52059.0,"The Gate of Heavenly Peace is a feature-length documentary about the 1989 protest movement, reflecting the drama, tension, humor, absurdity, heroism, and many tragedies of the six weeks from April to June in 1989. The film reveals how the hard-liners within the government marginalized moderates among the protesters (including students, workers and intellectuals), while the actions of radical protesters undermined moderates in the government. Moderate voices were gradually cowed and then silenced by extremism and emotionalism on both sides.",/a097YNBiTFR9eryZPylZ2INwExz.jpg,Documentary,0.4027
788,9327.0,"When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,Fantasy|Comedy|Romance|Science Fiction,5.418
789,123763.0,"Assumpta Serna stars as the brilliant and beautiful poet Sister Juana Inés de la Cruz in this magnificent portrayal of 17th Century Mexico. In order to pursue her love of writing, Juana enters the convent and gains international renown. When the Inquisition comes, the local Vicereine becomes Juana's protectress and erotic muse, and soon begins a thrilling romance of startling passion and intensity.",/svqJY9yyrPl42UbFaSbANvcTY9C.jpg,Drama|Romance|History,4.9219
790,81949.0,"In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.",/aQeuQzrl1bU4lSz7qklkJEnZTAx.jpg,Drama|Romance|War,1.2034
792,42005.0,"Shot in B&W, Gyula Gazdag's film follows the surreal and often comic quests of young Andris, an orphan searching for a father who doesn't exist, and Orban, a government clerk who's had enough of oppressive bureaucracy.",/h4OS61Kpd52ZqfvMIMGNdwiC2uB.jpg,Fantasy,0.4252
793,124306.0,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist, and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his ""theatre of cruelty"" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress, and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness, and the pursuit of art mix on the Left Bank.",/wDqebKxUMKbIzLKTKeCLXpK5QFW.jpg,Drama,0.4161
794,183955.0,"Brothers Joel, Dennis and Sonny  work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.",/pIjJUGUptsElcaYmvld04ZPfw1O.jpg,Drama|Crime,12.3517
795,44535.0,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",/9ShSfdYCbDoPtgZpZ1MbkrexuIQ.jpg,Comedy|Drama,2.4997
796,44495.0,"When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of ""commitment"" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal?",/nxHEvJU4Ae97gyTyi7TuGvusuXF.jpg,Drama|Romance,0.5059
797,78285.0,"A con artist couple takes a young, handsome petty thief under their wing, but jealousies flare when the woman develops an interest in him.",/1neWsF03Ret9dSjF0wsKF7mZpKn.jpg,Comedy|Crime|Drama,0.3496
798,11228.0,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,/bRWNxtm3q0QvIIM52uQqRIEvpl2.jpg,Action|Adventure|Thriller,2.6276
799,10779.0,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.",/zcJbCMwFLJdn5OLjhYwMVaSB32R.jpg,Horror|Comedy,7.3705
800,26748.0,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg,Drama|Mystery|Romance,4.6771
801,38223.0,"When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back?",/spTUUMgIVm4gOdWL35IoYWEuZQl.jpg,Comedy|Drama|Family,2.8924
802,9294.0,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",/roUYK9EXmgyDO48Qje7rZI4Qgav.jpg,Drama|Romance|Science Fiction|Fantasy,2.4743
803,49963.0,"Just as Amelia thinks she's over her anxiety and insecurity, her best friend announces her engagement, bringing her anxiety and insecurity right back.",/m8JMJQUfGwGt7gse8aoduAcTYE.jpg,Comedy|Drama|Romance,1.2114
804,11363.0,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",/wNd6qM8Qa8tLFOiUOiEivh0qBkH.jpg,Romance|Comedy,4.0533
805,1645.0,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",/w8UCke112E9jrhjKcwG32kyhTx5.jpg,Crime|Drama|Thriller,9.5211
806,31546.0,Three inner-city losers plan a robbery of a valuable coin in a seedy second-hand junk shop.,/tkIMquxwzMzZUrnAv43e3w0eX0F.jpg,Drama|Crime,3.4065
807,77056.0,Three stories of love and coincidence around the theme of dates in Paris.,/rCdlWdkwA4MMVNdEQFXQKgxqkzw.jpg,Romance|Comedy|Drama,2.421
808,36344.0,"Jake Barnes and his two kids, Sean and Jessie, have moved to Alaska after his wife died. He is a former airline pilot now delivering toilet paper across the mountains. During an emergency delivery in a storm his plane goes down somewhere in the mountains. Annoyed that the authorities aren't doing enough, Jessie and Sean set out on an adventure to find their father with the help of a polar bear which they have saved from a ferocious poacher. Conflict ensues.",/8TtnhRd4ls1xWzz3h9F5AyJuxil.jpg,Family|Drama|Adventure,3.0358
809,18550.0,"During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,Action,2.5834
810,11511.0,"When Max fools a gang of local toughs, he finds himself in big trouble. Fleeing from the thugs, Max runs into an old warehouse and bumps into a boom box. By doing that, he manages to release Kazaam, a genie who has been held captive for thousands of years.",/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,Fantasy|Comedy|Family,3.3757
812,172198.0,"A battle-scarred, has-been Hungarian cop, tormented by his memories of nearly killing an innocent woman in his custody, enters into a Faustian pact in which he trades his soul for a handful of ""magic"" bullets that always hit the mark. A mysterious and mythical story.",/wTQ77lqIwlJBz98IeCO4srTmT0B.jpg,Drama|Fantasy,2.7239
813,34170.0,"Motivational Speaker Jack Corcoran is determined to get his career off the ground, but the biggest gigs he can get are the ones nobody wants. One day, he receives a telegram that his circus clown father has passed away and left a ""huge"" inheritance: an elephant that was his father's pride and joy. His main intention to sell the pachyderm off, Jack must choose between loud and rude zookeeper Mo or attractive animal show owner Terry. As the two trek through the country Jack and the elephant develop a bond, and it changes his approach to life for the better.",/jdpEVxE5IUQv1qEBxWcQM49qDF9.jpg,Comedy|Family,2.9496
814,281085.0,"After a run-in with the law, an angry maladjusted young man starts calling himself ""Hate"". One night he saves a girl from a lusty Assistant District Attorney. He falsely accuses them of robbery, so they go on the run and make things worse.",/mbagWLUzEemKmiWnJNWGrU3SkWJ.jpg,Crime|Drama|Romance,0.2281
815,109478.0,A controversial talk show host becomes involved in the murder of a beautiful woman in a war for ratings.,/72puOSoaSFPNMpWLLMnHTnJX9Wz.jpg,Action|Mystery|Thriller,3.1368
816,124645.0,"A tale of power, passion and obsession set in a politically torn Eastern European country.",/l8hW8NMFRLKLzFu8XQMEl1lv6AI.jpg,War|Drama,3.8642
818,12606.0,"A man claiming to be Carol Brady's long-lost first husband, Roy Martin, shows up at the suburban Brady residence one evening. An impostor, the man is actually determined to steal the Bradys' familiar horse statue, a $20-million ancient Asian artifact.",/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg,Family|Comedy,0.705
819,69895.0,"Stefano is now forty years old but has not yet found his purpose in life, remaining an eternal dreamer waiting for that decisive enlightenment. With his parents who have great plans for him, Stefano realizes that he lost most of his years without a real goal and thinks back to all those missed opportunities that could have led him to another path, between old loves and unexploited opportunities .",/gxV6O7elYGvfzWmvzROq2NWtaG.jpg,Comedy,0.2892
